Beds,Baths,SQFT,Price,Zip_Code,Address,Property_ID,Property_Type,URL,Price_Per_SQFT,Region
3.0,3.0,1996.0,725000.0,15217,"1310 Fairstead Ln, Pittsburgh, PA 15217",74437714,Unknown,https://www.redfin.com/PA/Pittsburgh/1310-Fairstead-Ln-15217/home/74437714,363.22645290581164,Pittsburgh Area
3.0,6.0,2846.0,599000.0,15217,"602 S Dallas, Pittsburgh, PA 15217",74476502,Unknown,https://www.redfin.com/PA/Pittsburgh/602-S-Dallas-Ave-15217/home/74476502,210.47083626141955,Pittsburgh Area
4.0,3.0,2168.0,975000.0,15217,"1207 Malvern Ave, Pittsburgh, PA 15217",74665654,Unknown,https://www.redfin.com/PA/Pittsburgh/1207-Malvern-Ave-15217/home/74665654,449.7232472324723,Pittsburgh Area
3.0,3.0,779.0,599900.0,15217,"5535 Forbes Ave Unit E, Pittsburgh, PA 15217",74751046,Unknown,https://www.redfin.com/PA/Pittsburgh/5535-Forbes-Ave-15217/unit-E/home/74751046,770.0898587933248,Pittsburgh Area
3.0,1.5,1660.0,325000.0,15217,"3148 Beechwood Blvd, Pittsburgh, PA 15217",74758328,Unknown,https://www.redfin.com/PA/Pittsburgh/3148-Beechwood-Blvd-15217/home/74758328,195.78313253012047,Pittsburgh Area
3.0,3.0,1692.0,450000.0,15217,"5642 Solway St, Pittsburgh, PA 15217",73509870,Unknown,https://www.redfin.com/PA/Pittsburgh/5642-Solway-St-15217/home/73509870,265.9574468085106,Pittsburgh Area
3.0,3.0,1368.0,269000.0,15217,"4040 Ludwick, Pittsburgh, PA 15217",73510216,Unknown,https://www.redfin.com/PA/Pittsburgh/4040-Ludwick-St-15217/home/73510216,196.63742690058479,Pittsburgh Area
2.0,2.0,1100.0,349900.0,15217,"5600 Munhall Rd #309, Pittsburgh, PA 15217",74751836,Unknown,https://www.redfin.com/PA/Pittsburgh/5600-Munhall-Rd-15217/unit-309/home/74751836,318.09090909090907,Pittsburgh Area
5.0,6.0,5086.0,1385000.0,15217,"5705 Bartlett St, Pittsburgh, PA 15217",74751402,Unknown,https://www.redfin.com/PA/Pittsburgh/5705-Bartlett-St-15217/home/74751402,272.31616201337005,Pittsburgh Area
5.0,4.0,2600.0,1145000.0,15217,"2205 Beechwood Blvd, Pittsburgh, PA 15217",74477423,Unknown,https://www.redfin.com/PA/Pittsburgh/2205-Beechwood-Blvd-15217/home/74477423,440.38461538461536,Pittsburgh Area
5.0,4.0,2912.0,1100000.0,15217,"5474 Kipling Rd, Pittsburgh, PA 15217",74749555,Unknown,https://www.redfin.com/PA/Pittsburgh/5474-Kipling-Rd-15217/home/74749555,377.74725274725273,Pittsburgh Area
5.0,4.0,3494.0,995000.0,15217,"1252 Bellerock St, Pittsburgh, PA 15217",74749738,Unknown,https://www.redfin.com/PA/Pittsburgh/1252-Bellerock-St-15217/home/74749738,284.7738981110475,Pittsburgh Area
3.0,4.0,4560.0,475000.0,15217,"5644 Beacon St, Pittsburgh, PA 15217",74751478,Unknown,https://www.redfin.com/PA/Pittsburgh/5644-Beacon-St-15217/home/74751478,104.16666666666667,Pittsburgh Area
3.0,3.0,2613.0,289900.0,15217,"719 Hazelwood Ave, Pittsburgh, PA 15217",74758618,Unknown,https://www.redfin.com/PA/Pittsburgh/719-Hazelwood-Ave-15217/home/74758618,110.94527363184079,Pittsburgh Area
2.0,2.0,1234.0,240000.0,15217,"5841 Morrowfield Ave #109, Pittsburgh, PA 15217",73583302,Unknown,https://www.redfin.com/PA/Pittsburgh/5841-Morrowfield-Ave-15217/unit-109/home/73583302,194.48946515397083,Pittsburgh Area
3.0,3.0,1200.0,215000.0,15217,"821 Greenfield Ave, Pittsburgh, PA 15217",73531115,Unknown,https://www.redfin.com/PA/Pittsburgh/821-Greenfield-Ave-15217/home/73531115,179.16666666666666,Pittsburgh Area
4.0,3.0,1557.0,325000.0,15217,"833 Flemington St, Pittsburgh, PA 15217",74674261,Unknown,https://www.redfin.com/PA/Pittsburgh/833-Flemington-St-15217/home/74674261,208.73474630700065,Pittsburgh Area
4.0,3.0,1898.0,369900.0,15217,"956 Greenfield Ave, Pittsburgh, PA 15217",74757820,Unknown,https://www.redfin.com/PA/Pittsburgh/956-Greenfield-Ave-15217/home/74757820,194.88935721812433,Pittsburgh Area
3.0,4.0,5249.0,790000.0,15217,"5708 Solway St, Pittsburgh, PA 15217",74750594,Unknown,https://www.redfin.com/PA/Pittsburgh/5708-Solway-St-15217/home/74750594,150.50485806820348,Pittsburgh Area
6.0,4.0,9008.0,879000.0,15217,"5633 Northumberland St, Pittsburgh, PA 15217",201072337,Unknown,https://www.redfin.com/PA/Pittsburgh/5633-Northumberland-St-15217/home/201072337,97.57992895204264,Pittsburgh Area
2.0,2.0,1172.0,295000.0,15222,"306 4th Ave #501, Pittsburgh, PA 15222",74445953,Unknown,https://www.redfin.com/PA/Pittsburgh/306-4th-Ave-15222/unit-501/home/74445953,251.7064846416382,Pittsburgh Area
2.0,2.0,1357.0,749900.0,15222,"2635 Penn Ave #317, Pittsburgh, PA 15222",182365474,Unknown,https://www.redfin.com/PA/Pittsburgh/2635-Penn-Ave-15222/unit-317/home/182365474,552.6160648489315,Pittsburgh Area
1.0,1.0,1033.0,229000.0,15222,"320 Fort Duquesne Blvd Unit 7M, Pittsburgh, PA 15222",74533104,Unknown,https://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-7M/home/74533104,221.68441432720232,Pittsburgh Area
2.0,2.0,1172.0,299900.0,15222,"306 4th Ave #1401, Pittsburgh, PA 15222",74445957,Unknown,https://www.redfin.com/PA/Pittsburgh/306-4th-Ave-15222/unit-1401/home/74445957,255.88737201365188,Pittsburgh Area
1.0,1.0,1639.0,595000.0,15222,"806 Penn Ave #2, Pittsburgh, PA 15222",74445118,Unknown,https://www.redfin.com/PA/Pittsburgh/806-Penn-Ave-15222/unit-2/home/74445118,363.02623550945697,Pittsburgh Area
2.0,2.0,1216.0,500000.0,15222,"301 5th Ave #518, Pittsburgh, PA 15222",73562984,Unknown,https://www.redfin.com/PA/Pittsburgh/301-5th-Ave-15222/unit-518/home/73562984,411.1842105263158,Pittsburgh Area
4.0,2.0,1598.0,625000.0,15222,"8 Waterside Pl, Pittsburgh, PA 15222",74561512,Unknown,https://www.redfin.com/PA/Pittsburgh/8-Waterside-Pl-15222/home/74561512,391.1138923654568,Pittsburgh Area
3.0,3.0,2423.0,850000.0,15222,"7 Waterside Pl, Pittsburgh, PA 15222",74561513,Unknown,https://www.redfin.com/PA/Pittsburgh/7-Waterside-Pl-15222/home/74561513,350.80478745356993,Pittsburgh Area
3.0,2.5,1598.0,660000.0,15222,"52 Waterfront Dr, Pittsburgh, PA 15222",74561500,Unknown,https://www.redfin.com/PA/Pittsburgh/52-Waterfront-Dr-15222/home/74561500,413.0162703379224,Pittsburgh Area
2.0,2.0,1647.0,849000.0,15222,"2635 Penn Ave #212, Pittsburgh, PA 15222",170109884,Unknown,https://www.redfin.com/PA/Pittsburgh/2635-Penn-Ave-15222/unit-212/home/170109884,515.4826958105647,Pittsburgh Area
2.0,1.0,1072.0,450000.0,15222,"2434 Smallman St #416, Pittsburgh, PA 15222",73515317,Unknown,https://www.redfin.com/PA/Pittsburgh/2434-Smallman-St-15222/unit-416/home/73515317,419.7761194029851,Pittsburgh Area
3.0,2.0,1998.0,759900.0,15222,"59 Waterfront Dr, Pittsburgh, PA 15222",74561436,Unknown,https://www.redfin.com/PA/Pittsburgh/59-Waterfront-Dr-15222/home/74561436,380.33033033033036,Pittsburgh Area
2.0,2.0,1196.0,700000.0,15222,"2635 Penn Ave #418, Pittsburgh, PA 15222",182389498,Unknown,https://www.redfin.com/PA/Pittsburgh/2635-Penn-Ave-15222/unit-418/home/182389498,585.2842809364548,Pittsburgh Area
2.0,2.5,2750.0,1950000.0,15222,"824 Liberty Ave #5, Pittsburgh, PA 15222",172324953,Unknown,https://www.redfin.com/PA/Pittsburgh/824-Liberty-Ave-15222/unit-5/home/172324953,709.0909090909091,Pittsburgh Area
2.0,2.0,1480.0,525000.0,15222,"941 Penn Ave #202, Pittsburgh, PA 15222",74446702,Unknown,https://www.redfin.com/PA/Pittsburgh/941-Penn-Ave-15222/unit-202/home/74446702,354.72972972972974,Pittsburgh Area
1.0,1.0,1118.0,289000.0,15222,"320 Fort Duquesne Blvd Unit 5F, Pittsburgh, PA 15222",74533096,Unknown,https://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-5F/home/74533096,258.4973166368515,Pittsburgh Area
2.0,1.0,1324.0,575000.0,15222,"2434 Smallman St #112, Pittsburgh, PA 15222",73515331,Unknown,https://www.redfin.com/PA/Pittsburgh/2434-Smallman-St-15222/unit-112/home/73515331,434.29003021148037,Pittsburgh Area
1.0,2.0,1118.0,249900.0,15222,"320 Fort Duquesne Blvd Unit 4F, Pittsburgh, PA 15222",74533061,Unknown,https://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-4F/home/74533061,223.5241502683363,Pittsburgh Area
2.0,2.0,1316.0,419500.0,15222,"301 5th Ave #506, Pittsburgh, PA 15222",74445920,Unknown,https://www.redfin.com/PA/Pittsburgh/301-5th-Ave-15222/unit-506/home/74445920,318.76899696048633,Pittsburgh Area
5.0,6.0,3056.0,1250000.0,15232,"5612 Howe St, Pittsburgh, PA 15232",74749106,Unknown,https://www.redfin.com/PA/Pittsburgh/5612-Howe-St-15232/home/74749106,409.0314136125655,Pittsburgh Area
4.0,4.0,2748.0,935000.0,15232,"714 Filbert St, Pittsburgh, PA 15232",73529995,Unknown,https://www.redfin.com/PA/Pittsburgh/714-Filbert-St-15232/home/73529995,340.2474526928675,Pittsburgh Area
5.0,4.0,2783.0,995000.0,15232,"712 Filbert St, Pittsburgh, PA 15232",73529988,Unknown,https://www.redfin.com/PA/Pittsburgh/712-Filbert-St-15232/home/73529988,357.52784764642473,Pittsburgh Area
5.0,6.0,3915.0,1585000.0,15232,"719 College St, Pittsburgh, PA 15232",74746295,Unknown,https://www.redfin.com/PA/Pittsburgh/719-College-St-15232/home/74746295,404.85312899106003,Pittsburgh Area
3.0,3.0,1300.0,549672.0,15232,"712 S Aiken Ave, Pittsburgh, PA 15232",113708929,Unknown,https://www.redfin.com/PA/Pittsburgh/712-S-Aiken-Ave-15232/home/113708929,422.8246153846154,Pittsburgh Area
3.0,2.0,2066.0,699777.0,15232,"523 S Graham St, Pittsburgh, PA 15232",74662014,Unknown,https://www.redfin.com/PA/Pittsburgh/523-S-Graham-St-15232/home/74662014,338.7110358180058,Pittsburgh Area
3.0,6.0,6098.0,687000.0,15232,"307 S Negley, Pittsburgh, PA 15232",74745320,Unknown,https://www.redfin.com/PA/Pittsburgh/307-S-Negley-Ave-15232/home/74745320,112.65988848802886,Pittsburgh Area
3.0,5.0,2182.0,825000.0,15232,"Undisclosed Address, Pittsburgh, PA 15232",74665363,Unknown,https://www.redfin.com/PA/Pittsburgh/Undisclosed-address-15232/home/74665363,378.0934922089826,Pittsburgh Area
1.0,1.0,1358.0,275000.0,15232,"825 Morewood Ave Ph 2, Pittsburgh, PA 15213",74665554,Unknown,https://www.redfin.com/PA/Pittsburgh/825-Morewood-Ave-15213/unit-2/home/74665554,202.5036818851252,Pittsburgh Area
2.0,3.0,3537.0,1562000.0,15232,"918 S Aiken Ave, Pittsburgh, PA 15232",74665392,Unknown,https://www.redfin.com/PA/Pittsburgh/918-S-Aiken-Ave-15232/home/74665392,441.61718970879275,Pittsburgh Area
3.0,2.0,1504.0,615000.0,15232,"1 Schoolhouse Ln, Pittsburgh, PA 15232",74665385,Unknown,https://www.redfin.com/PA/Pittsburgh/1-Schoolhouse-Ln-15232/home/74665385,408.9095744680851,Pittsburgh Area
7.0,6.0,3097.0,850000.0,15232,"5921 Alder St, Pittsburgh, PA 15232",74745802,Unknown,https://www.redfin.com/PA/Pittsburgh/5921-Alder-St-15232/home/74745802,274.45915402001935,Pittsburgh Area
2.0,4.0,6425.0,1275000.0,15232,"5615 Howe St, Pittsburgh, PA 15232",74749107,Unknown,https://www.redfin.com/PA/Pittsburgh/5615-Howe-St-15232/home/74749107,198.44357976653697,Pittsburgh Area
2.0,4.0,1860.0,850000.0,15232,"516 Roslyn Pl, Pittsburgh, PA 15232",74662207,Unknown,https://www.redfin.com/PA/Pittsburgh/516-Roslyn-Pl-15232/home/74662207,456.98924731182797,Pittsburgh Area
7.0,6.0,7556.0,3800000.0,15232,"5238 Ellsworth Ave, Pittsburgh, PA 15232",74665100,Unknown,https://www.redfin.com/PA/Pittsburgh/5238-Ellsworth-Ave-15232/home/74665100,502.91159343568023,Pittsburgh Area
5.0,6.0,4768.0,2250000.0,15232,"5130 Pembroke Pl, Pittsburgh, PA 15232",74665516,Unknown,https://www.redfin.com/PA/Pittsburgh/5130-Pembroke-Pl-15232/home/74665516,471.8959731543624,Pittsburgh Area
5.0,2.0,3600.0,1665000.0,15232,"90 E Woodland Rd, Pittsburgh, PA 15232",163859258,Unknown,https://www.redfin.com/PA/Pittsburgh/90-Woodland-Rd-15232/home/163859258,462.5,Pittsburgh Area
5.0,3.0,3736.0,2450000.0,15232,"800 Amberson, Pittsburgh, PA 15232",74665510,Unknown,https://www.redfin.com/PA/Pittsburgh/800-Amberson-Ave-15232/home/74665510,655.7815845824412,Pittsburgh Area
5.0,4.0,2596.0,1025000.0,15232,"702 Bellefonte St, Pittsburgh, PA 15232",73590316,Unknown,https://www.redfin.com/PA/Pittsburgh/702-Bellefonte-St-15232/home/73590316,394.8382126348228,Pittsburgh Area
4.0,1.0,2148.0,499800.0,16801,"735 Westerly Pkwy, State College, PA 16801",119598481,Unknown,https://www.redfin.com/PA/State-College/735-Westerly-Pkwy-16801/home/119598481,232.68156424581005,State College Area
6.0,3.0,2620.0,449000.0,16801,"222 Fry Dr, State College, PA 16801",119751542,Unknown,https://www.redfin.com/PA/State-College/222-Fry-Dr-16801/home/119751542,171.3740458015267,State College Area
3.0,2.5,2681.0,675000.0,16801,"152 Gas Light Cir, State College, PA 16801",119250737,Unknown,https://www.redfin.com/PA/State-College/152-Gas-Light-Cir-16801/home/119250737,251.77172696754943,State College Area
5.0,4.0,3286.0,867000.0,16801,"120 Meadowsweet Dr, State College, PA 16801",120035131,Unknown,https://www.redfin.com/PA/State-College/120-Meadowsweet-Dr-16801/home/120035131,263.8466220328667,State College Area
3.0,3.0,2358.0,515000.0,16801,"2414 Autumnwood Dr, State College, PA 16801",119673344,Unknown,https://www.redfin.com/PA/State-College/2414-Autumnwood-Dr-16801/home/119673344,218.40542832909244,State College Area
3.0,1.0,2018.0,475000.0,16801,"146 Legion Ln, State College, PA 16801",119552913,Unknown,https://www.redfin.com/PA/State-College/146-Legion-Ln-16801/home/119552913,235.38156590683846,State College Area
4.0,1.0,6820.0,2585000.0,16801,"234 W Fairmount Ave, State College, PA 16801",184171075,Unknown,https://www.redfin.com/PA/State-College/234-W-Fairmount-Ave-16801/home/184171075,379.03225806451616,State College Area
4.0,1.0,4155.0,850000.0,16801,"219 Ronan Dr, State College, PA 16801",119305375,Unknown,https://www.redfin.com/PA/State-College/219-Ronan-Dr-16801/home/119305375,204.57280385078218,State College Area
4.0,1.0,2339.0,625000.0,16801,"316 Homan Ave, State College, PA 16801",119578245,Unknown,https://www.redfin.com/PA/State-College/316-Homan-Ave-16801/home/119578245,267.20820863616933,State College Area
2.0,2.0,2050.0,469000.0,16801,"327 Fry Dr, State College, PA 16801",119515141,Unknown,https://www.redfin.com/PA/State-College/327-Fry-Dr-16801/home/119515141,228.78048780487805,State College Area
2.0,3.0,1360.0,499900.0,16801,"222 S Gill St, State College, PA 16801",119664729,Unknown,https://www.redfin.com/PA/State-College/222-S-Gill-St-16801/home/119664729,367.5735294117647,State College Area
4.0,3.0,992.0,329900.0,16801,"1811 E Branch Rd, State College, PA 16801",119590319,Unknown,https://www.redfin.com/PA/State-College/1811-E-Branch-Rd-16801/home/119590319,332.56048387096774,State College Area
4.0,1.0,2508.0,595900.0,16801,"102 Abbott Ln, State College, PA 16801",119618794,Unknown,https://www.redfin.com/PA/State-College/102-Abbott-Ln-16801/home/119618794,237.59968102073364,State College Area
3.0,1.5,2412.0,399000.0,16801,"1513 E Branch Rd, State College, PA 16801",119268061,Unknown,https://www.redfin.com/PA/State-College/1513-E-Branch-Rd-16801/home/119268061,165.4228855721393,State College Area
3.0,1.0,370.0,235000.0,16801,"255 E Beaver Ave #305, State College, PA 16801",119396599,Unknown,https://www.redfin.com/PA/State-College/255-E-Beaver-Ave-16801/unit-305/home/119396599,635.1351351351351,State College Area
7.0,2.0,3118.0,480000.0,16801,"242 Spring St, State College, PA 16801",119612291,Unknown,https://www.redfin.com/PA/State-College/242-Spring-St-16801/home/119612291,153.9448364336113,State College Area
3.0,2.0,907.0,395000.0,16801,"456 E Beaver Ave #502, State College, PA 16801",119419561,Unknown,https://www.redfin.com/PA/State-College/456-E-Beaver-Ave-16801/unit-502/home/119419561,435.50165380374864,State College Area
2.0,2.0,1020.0,242500.0,16801,"973 Stratford Ct, State College, PA 16801",119352499,Unknown,https://www.redfin.com/PA/State-College/973-Stratford-Ct-16801/home/119352499,237.7450980392157,State College Area
4.0,2.0,2784.0,685000.0,16801,"190 Sussex Dr, State College, PA 16801",160527267,Unknown,https://www.redfin.com/PA/State-College/190-Sussex-Dr-16801/home/160527267,246.04885057471265,State College Area
4.0,4.0,3229.0,1575000.0,16803,"435 Ferguson Ave, State College, PA 16803",119293115,Unknown,https://www.redfin.com/PA/State-College/435-Ferguson-Ave-16803/home/119293115,487.76711056054506,State College Area
3.0,3.0,2175.0,465000.0,16803,"782 Tanager Dr, State College, PA 16803",119533588,Unknown,https://www.redfin.com/PA/State-College/782-Tanager-Dr-16803/home/119533588,213.79310344827587,State College Area
5.0,4.0,2860.0,549900.0,16803,"679 Devonshire Dr, State College, PA 16803",119718415,Unknown,https://www.redfin.com/PA/State-College/679-Devonshire-Dr-16803/home/119718415,192.27272727272728,State College Area
3.0,1.0,3314.0,585000.0,16803,"183 Aeropointe Ln, State College, PA 16803",145088144,Unknown,https://www.redfin.com/PA/State-College/183-Aeropointe-Ln-16803/home/145088144,176.52383826191914,State College Area
3.0,3.0,2893.0,749000.0,16803,"854 Thomas St, State College, PA 16803",119675469,Unknown,https://www.redfin.com/PA/State-College/854-Thomas-St-16803/home/119675469,258.900795022468,State College Area
5.0,4.0,5220.0,873900.0,16803,"576 E Shadow Ln, State College, PA 16803",119308233,Unknown,https://www.redfin.com/PA/State-College/576-E-Shadow-Ln-16803/home/119308233,167.41379310344828,State College Area
3.0,4.0,1638.0,415000.0,16803,"101 E Aaron Dr, State College, PA 16803",119351580,Unknown,https://www.redfin.com/PA/State-College/101-E-Aaron-Dr-16803/home/119351580,253.35775335775335,State College Area
4.0,1.0,2266.0,374900.0,16803,"2107 Circleville Rd, State College, PA 16803",119648638,Unknown,https://www.redfin.com/PA/State-College/2107-Circleville-Rd-16803/home/119648638,165.44571932921448,State College Area
4.0,2.0,2813.0,499900.0,16803,"773 Cornwall Rd, State College, PA 16803",119708805,Unknown,https://www.redfin.com/PA/State-College/773-Cornwall-Rd-16803/home/119708805,177.71062922147175,State College Area
3.0,1.0,2314.0,525000.0,16803,"113 Aeropointe Ln, State College, PA 16803",145088127,Unknown,https://www.redfin.com/PA/State-College/113-Aeropointe-Ln-16803/home/145088127,226.87986171132238,State College Area
3.0,3.0,1578.0,448000.0,16803,"422 Martin Ter, State College, PA 16803",119367119,Unknown,https://www.redfin.com/PA/State-College/422-Martin-Ter-16803/home/119367119,283.9036755386565,State College Area
3.0,3.0,1845.0,418000.0,16803,"142 G Alma Mater Ct, State College, PA 16803",119734349,Unknown,https://www.redfin.com/PA/State-College/142-Alma-Mater-Ct-16803/unit-G/home/119734349,226.55826558265582,State College Area
4.0,1.0,1929.0,440000.0,16803,"453 Fawn Valley Rd, State College, PA 16803",178420641,Unknown,https://www.redfin.com/PA/State-College/453-Fawn-Valley-Rd-16803/home/178420641,228.09745982374287,State College Area
4.0,2.5,2186.0,450000.0,16803,"620 Fawn Valley Rd, State College, PA 16803",178420692,Unknown,https://www.redfin.com/PA/State-College/620-Fawn-Valley-Rd-16803/home/178420692,205.85544373284537,State College Area
2.0,1.0,1924.0,345000.0,16803,"632 Oakwood Ave Unit B, State College, PA 16803",119505797,Unknown,https://www.redfin.com/PA/State-College/632-Oakwood-Ave-16803/unit-B/home/119505797,179.31392931392932,State College Area
2.0,1.0,2706.0,550000.0,16803,"157 Honors Ln, State College, PA 16803",119917477,Unknown,https://www.redfin.com/PA/State-College/157-Honors-Ln-16803/home/119917477,203.2520325203252,State College Area
3.0,4.0,3056.0,569900.0,16803,"1845 Woodledge Dr, State College, PA 16803",119338170,Unknown,https://www.redfin.com/PA/State-College/1845-Woodledge-Dr-16803/home/119338170,186.48560209424085,State College Area
3.0,3.0,2146.0,389990.0,16803,"230 Abercorn St Lot 307B, State College, PA 16803",201088222,Unknown,https://www.redfin.com/PA/State-College/230-Abercorn-ST-16803/unit-307B/home/201088222,181.7287977632805,State College Area
3.0,2.5,1792.0,415000.0,16803,"273 Fawn Valley Rd, State College, PA 16803",171130466,Unknown,https://www.redfin.com/PA/State-College/273-Fawn-Valley-Rd-16803/home/171130466,231.58482142857142,State College Area
3.0,1.0,1760.0,419990.0,16803,"181 Abercorn St Lot 310B, State College, PA 16803",201086760,Unknown,https://www.redfin.com/PA/State-College/181-Abercorn-ST-16803/unit-310B/home/201086760,238.6306818181818,State College Area
4.0,1.0,1736.0,159999.0,17101,"211 N 2nd St, Harrisburg, PA 17113",123156612,Unknown,https://www.redfin.com/PA/Harrisburg/211-N-2nd-St-17113/home/123156612,92.16532258064517,Central PA
2.0,1.0,780.0,199900.0,17101,"22 S 3rd St #401, Harrisburg, PA 17101",201202629,Unknown,https://www.redfin.com/PA/Harrisburg/22-S-3rd-St-17101/unit-401/home/201202629,256.28205128205127,Central PA
2.0,1.0,780.0,209500.0,17101,"22 S 3rd St #601, Harrisburg, PA 17101",201196328,Unknown,https://www.redfin.com/PA/Harrisburg/22-S-3rd-St-17101/unit-601/home/201196328,268.5897435897436,Central PA
1.0,1.0,663.0,189900.0,17101,"231 State St #204, Harrisburg, PA 17101",123236311,Unknown,https://www.redfin.com/PA/Harrisburg/231-State-St-17101/unit-204/home/123236311,286.42533936651586,Central PA
4.0,2.0,8560.0,995000.0,17101,"315 N Front St, Harrisburg, PA 17101",183798392,Unknown,https://www.redfin.com/PA/Harrisburg/315-N-Front-St-17101/home/183798392,116.23831775700934,Central PA
1.0,1.0,719.0,204000.0,17101,"231 State St #805, Harrisburg, PA 17101",123674784,Unknown,https://www.redfin.com/PA/Harrisburg/231-State-St-17101/unit-805/home/123674784,283.7273991655077,Central PA
2.0,3.0,4356.0,299000.0,17101,"1330 Derry St, Harrisburg, PA 17104",178425468,Unknown,https://www.redfin.com/PA/Harrisburg/1330-Derry-St-17104/home/178425468,68.64095500459136,Central PA
4.0,1.0,1802.0,265000.0,17101,"321 Walnut St, Lemoyne, PA 17043",121311768,Unknown,https://www.redfin.com/PA/Lemoyne/321-Walnut-St-17043/home/121311768,147.05882352941177,Central PA
1.0,1.0,2310.0,175000.0,17101,"1353 Vernon St, Harrisburg, PA 17104",123874835,Unknown,https://www.redfin.com/PA/Harrisburg/1353-Vernon-St-17104/home/123874835,75.75757575757575,Central PA
3.0,2.5,2143.0,235000.0,17101,"231 Boas St, Harrisburg, PA 17102",123768918,Unknown,https://www.redfin.com/PA/Harrisburg/231-Boas-St-17102/home/123768918,109.65935604293047,Central PA
3.0,1.0,1800.0,225000.0,17101,"524 N 16th St, Harrisburg, PA 17103",123848124,Unknown,https://www.redfin.com/PA/Harrisburg/524-N-16th-St-17103/home/123848124,125.0,Central PA
2.0,3.0,1410.0,229900.0,17101,"206 Herman Ave, Lemoyne, PA 17043",121481899,Unknown,https://www.redfin.com/PA/Lemoyne/206-Herman-Ave-17043/home/121481899,163.04964539007094,Central PA
2.0,1.0,2794.0,595000.0,17101,"504 Bridgeview Dr, Lemoyne, PA 17043",121397480,Unknown,https://www.redfin.com/PA/Lemoyne/504-Bridgeview-Dr-17043/home/121397480,212.95633500357908,Central PA
3.0,2.0,1557.0,189500.0,17101,"411 Herr St, Harrisburg, PA 17102",122879916,Unknown,https://www.redfin.com/PA/Harrisburg/411-Herr-St-17102/home/122879916,121.70841361592807,Central PA
3.0,2.0,3098.0,399275.0,17101,"568 & 570 Race St, Harrisburg, PA 17104",122555203,Unknown,https://www.redfin.com/PA/Harrisburg/568-Race-St-17104/home/122555203,128.88153647514525,Central PA
3.0,3.0,1794.0,234990.0,17101,"226 Walnut St, Lemoyne, PA 17043",121493534,Unknown,https://www.redfin.com/PA/Lemoyne/226-Walnut-St-17043/home/121493534,130.9866220735786,Central PA
3.0,2.0,2138.0,580000.0,17101,"10 N Front St #201, Wormleysburg, PA 17043",200961705,Unknown,https://www.redfin.com/PA/Wormleysburg/10-N-Front-St-17043/unit-201/home/200961705,271.28157156220766,Central PA
3.0,5.0,1264.0,85000.0,17101,"315 Evergreen St, Harrisburg, PA 17104",122749746,Unknown,https://www.redfin.com/PA/Harrisburg/315-Evergreen-St-17104/home/122749746,67.24683544303798,Central PA
3.0,5.0,1264.0,85000.0,17101,"317 Evergreen St, Harrisburg, PA 17104",123590246,Unknown,https://www.redfin.com/PA/Harrisburg/317-Evergreen-St-17104/home/123590246,67.24683544303798,Central PA
3.0,1.5,1120.0,95000.0,17102,"1411 Fulton St, Harrisburg, PA 17102",123632649,Unknown,https://www.redfin.com/PA/Harrisburg/1411-Fulton-St-17102/home/123632649,84.82142857142857,Central PA
3.0,2.0,1680.0,199900.0,17102,"1617 Penn St, Harrisburg, PA 17102",123948130,Unknown,https://www.redfin.com/PA/Harrisburg/1617-Penn-St-17102/home/123948130,118.98809523809524,Central PA
2.0,1.0,2668.0,299900.0,17102,"1908 Green St, Harrisburg, PA 17102",123400265,Unknown,https://www.redfin.com/PA/Harrisburg/1908-Green-St-17102/home/123400265,112.40629685157421,Central PA
3.0,2.0,2310.0,274900.0,17102,"1931 Green St, Harrisburg, PA 17102",122774448,Unknown,https://www.redfin.com/PA/Harrisburg/1931-Green-St-17102/home/122774448,119.00432900432901,Central PA
3.0,2.5,2143.0,235000.0,17102,"231 Boas St, Harrisburg, PA 17102",123768918,Unknown,https://www.redfin.com/PA/Harrisburg/231-Boas-St-17102/home/123768918,109.65935604293047,Central PA
3.0,1.5,1297.0,165000.0,17102,"1702 N 5th St, Harrisburg, PA 17102",123932968,Unknown,https://www.redfin.com/PA/Harrisburg/1702-N-5th-St-17102/home/123932968,127.21665381649962,Central PA
5.0,2.0,1612.0,119900.0,17102,"427 Muench St, Harrisburg, PA 17102",123515773,Unknown,https://www.redfin.com/PA/Harrisburg/427-Muench-St-17102/home/123515773,74.37965260545906,Central PA
3.0,3.0,1494.0,205000.0,17102,"338 Hamilton St, Harrisburg, PA 17102",123871869,Unknown,https://www.redfin.com/PA/Harrisburg/338-Hamilton-St-17102/home/123871869,137.21552878179384,Central PA
4.0,2.0,1630.0,194400.0,17102,"261 Delaware St, Harrisburg, PA 17102",123464909,Unknown,https://www.redfin.com/PA/Harrisburg/261-Delaware-St-17102/home/123464909,119.2638036809816,Central PA
3.0,2.0,1557.0,189500.0,17102,"411 Herr St, Harrisburg, PA 17102",122879916,Unknown,https://www.redfin.com/PA/Harrisburg/411-Herr-St-17102/home/122879916,121.70841361592807,Central PA
3.0,1.0,1124.0,194900.0,17102,"1425 William St, Harrisburg, PA 17102",122591084,Unknown,https://www.redfin.com/PA/Harrisburg/1425-Williams-St-17102/home/122591084,173.39857651245552,Central PA
